gx_mean,gy_mean,gz_mean,ax_mean,ay_mean,az_mean,gx_std,gy_std,gz_std,ax_std,ay_std,az_std,gx_rmse,gy_rmse,gz_rmse,ax_rmse,ay_rmse,az_rmse,gx_max,gy_max,gz_max,ax_max,ay_max,az_max,gx_min,gy_min,gz_min,ax_min,ay_min,az_min,gx_fengdu,gy_fengdu,gz_fengdu,ax_fengdu,ay_fengdu,az_fengdu,gx_piandu,gy_piandu,gz_piandu,ax_piandu,ay_piandu,az_piandu,gx_gy_coor,gx_gz_corr,gy_gz_corr,ax_ay_corr,ax_az_corr,ay_az_corr,label
-0.41728479,0.829682522,0.108170869,0.173079539,-0.144663709,1.44872527,0.149627067,0.589979961,0.249913445,0.19015569,0.371951541,0.389550335,0.442288734,1.011200469,0.26769273,0.254301683,0.392098992,1.498160336,-0.238303418,1.638009425,0.403993365,0.409089708,0.351205472,2.023401077,-0.621494018,0.22766236,-0.255331349,-0.063385383,-0.57409534,1.006925905,1.542764625,1.393864,1.643000756,1.403251847,1.723824803,1.730966902,-0.208518687,0.368302537,-0.31414794,-0.032516195,0.239627907,0.434315061,0.414356431,-0.146440544,0.829652758,0.29690157,-0.894461733,0.0787545,1
-0.549769754,1.090461825,0.047074173,0.605741279,0.39471243,1.154893521,0.133041117,0.4062393,0.247793802,0.245128277,0.388687337,0.332994492,0.565012145,1.160834246,0.247308866,0.651618642,0.548482119,1.200095398,-0.364140809,1.615707996,0.429892561,0.941562479,0.797509295,1.667271428,-0.702383362,0.63113002,-0.217317775,0.312651312,-0.188130228,0.775368522,1.505921114,1.346203087,1.756953052,1.53905537,1.62770351,2.548797623,0.311476499,0.170645119,0.470165838,0.229683573,-0.451533574,0.604405125,-0.643022635,-0.842059906,0.843913973,0.750448277,-0.815845232,-0.343900278,1
-0.625112434,1.519603127,0.133975199,0.037470777,0.130102783,1.451019398,0.140164158,0.22562595,0.082069834,0.429687954,0.164843279,0.509304953,0.640020083,1.535599053,0.156254259,0.422670708,0.207396019,1.534429264,-0.392410846,1.757299903,0.200581435,0.554628708,0.288309523,2.015465923,-0.789727973,1.158912463,-0.01148912,-0.490009444,-0.134254106,0.828937816,2.247472728,2.368627145,2.432185642,1.36470667,2.144234778,1.242632287,0.561071663,-0.688300989,-1.043125241,0.003718967,-0.707227024,-0.127528018,-0.777219662,-0.903497538,0.641164328,0.605201159,-0.9377265,-0.829989769,1
-0.652595451,1.471550476,0.238826706,0.281229862,0.118129779,1.326565987,0.151335619,0.456877319,0.136068276,0.262299779,0.325473952,0.200035531,0.669228805,1.538131403,0.273518168,0.380971603,0.340074413,1.340966428,-0.454539389,1.95679481,0.386396198,0.563148307,0.563199041,1.472693918,-0.875305323,0.896809439,0.018317988,-0.072306605,-0.265479318,0.980661448,2.159465437,1.276783296,2.183198797,1.406701453,1.497904305,5.091988672,-0.164230532,-0.212056374,-0.629978414,-0.277448784,0.167599488,-1.736318784,-0.842951115,-0.912053244,0.924325425,-0.088541676,-0.562984886,-0.627868288,0
-0.481670995,1.718014274,0.121147,0.280075267,0.268430342,1.608145658,0.141168103,0.297905941,0.075903325,0.404617657,0.244558765,0.870162518,0.501136951,1.742633374,0.142152938,0.4853957,0.359821453,1.820172506,-0.326423912,2.18515879,0.213164376,0.633916188,0.565973513,2.597630412,-0.677078291,1.411394801,0.024955253,-0.418445679,-0.013493772,0.562341235,2.859568454,1.861832076,1.719009189,2.271545634,1.260372714,1.262066322,-0.709786117,0.530647229,0.032796556,-0.94030116,0.035138776,-0.085079545,-0.169861362,-0.658201601,0.811972678,0.822549948,-0.815008546,-0.997753013,1
-0.37416108,2.155452767,-0.02930549,0.343275319,0.375395499,0.914845431,0.142261178,0.31655341,0.191452686,0.376161593,0.202769532,0.498251034,0.399280887,2.177653428,0.189859889,0.503662176,0.424726552,1.036950381,-0.181693844,2.490988602,0.199196158,0.686897918,0.563023465,1.59077206,-0.556481129,1.744670019,-0.262715758,-0.326015066,0.039386808,0.351239366,1.616830612,1.329935451,1.353139658,3.018365673,2.997923697,2.497153044,0.080175281,-0.287270068,0.017265485,-1.139152531,-1.026032563,0.523613199,-0.802722344,-0.802086753,0.702795551,0.396882014,-0.787970095,-0.777501431,1
-0.437122488,1.970630148,0.086058005,0.415155576,0.09717881,1.002381293,0.091759064,0.186233455,0.106841473,0.306676045,0.183801273,0.263959906,0.446272345,1.979060071,0.135515595,0.512486431,0.204634584,1.035208238,-0.335682556,2.204309068,0.17094819,0.839384666,0.271758407,1.26391407,-0.570597057,1.753717214,-0.100792803,0.110397115,-0.16882801,0.642821254,2.029511431,1.331242101,3.839428356,1.444120149,1.523248645,1.374765918,-0.246276895,0.096298499,-1.413856307,0.448310708,-0.507747877,-0.398838858,-0.855392363,-0.456299028,0.294890357,0.711896132,-0.967307902,-0.84536122,1
-0.581677224,1.211818662,0.19373295,0.53533003,-0.126142806,1.245310881,0.190426044,0.342182902,0.255169672,0.191806919,0.308200516,0.173137526,0.610868225,1.257342452,0.316290301,0.567359268,0.32726146,1.25681213,-0.261823463,1.77441609,0.457768149,0.762973931,0.277885289,1.439843501,-0.726984483,0.909700328,-0.181611676,0.283903566,-0.481452414,0.992913774,2.026311965,2.461788843,1.571133643,1.440630764,1.377773127,2.852075109,0.906260467,0.88403528,-0.477522144,-0.175593469,0.138144826,-0.651811536,-0.011693277,-0.944747242,0.286500335,0.734770311,0.131757001,-0.271904676,1
-0.385951149,1.497024186,0.188920674,1.262168694,0.139934366,0.819059001,0.280168605,0.46377445,0.221278854,0.230605635,0.27630298,0.117101899,0.47361689,1.564469458,0.287570477,1.282233057,0.304747814,0.827056218,-0.052662353,2.030154396,0.51403648,1.486309102,0.445850658,1.01415502,-0.741895102,0.941230419,-0.018509781,0.916584357,-0.285966473,0.697980069,1.406421808,1.276942135,1.564210122,5.056208737,1.915511282,2.791462105,-0.100621502,-0.052565034,0.551290649,-1.26475735,-0.450154685,0.559582487,-0.770646661,-0.959133553,0.857837639,-0.351602493,-0.840325033,0.632512648,1
-0.532188138,1.594281977,0.193703632,2.619724766,0.210796684,0.053095737,0.046132126,0.189189097,0.167422335,0.567157672,0.378712421,0.222228963,0.534104166,1.605022067,0.2538309,2.678013996,0.426756858,0.224119256,-0.470134412,1.72905972,0.32536199,3.383882521,0.597891824,0.297327948,-0.588024453,1.256645532,-0.104538392,1.992345351,-0.354984833,-0.264310983,4.593720623,3.679354377,3.502080159,1.445546509,1.61881889,1.841228504,1.041861657,-1.415218884,-1.336536497,0.315821748,-0.465508203,-0.304088305,-0.486446739,-0.514617544,0.621375751,0.701843788,-0.979713419,-0.620990681,1
-0.497180124,0.542403748,0.080316186,2.538975033,-0.049486063,0.225468825,0.094214202,0.419450137,0.202210957,0.240888435,0.287503747,0.266483292,0.50567711,0.6805165,0.213785851,2.549921639,0.286008634,0.344976814,-0.3627975,1.020798429,0.253690094,2.918163135,0.392116176,0.538984674,-0.611852601,0.024956981,-0.224454216,2.289093484,-0.339899088,-0.108678923,1.711983687,1.300470764,1.600966468,3.872852363,1.800582345,1.356938949,0.264525341,-0.068198607,-0.618975456,1.134417414,0.543209583,-0.063595854,-0.080010109,-0.831453149,0.528588703,-0.276286421,0.29082436,-0.27947643,1
-0.569657423,0.645807178,0.013722645,2.772625608,0.397412038,1.021552364,0.099100615,0.220979033,0.159153009,0.56875491,0.378574946,0.57890033,0.577873407,0.681135357,0.156540104,2.828072776,0.543619865,1.168456161,-0.490756081,0.921170027,0.25126388,3.394700355,0.773810557,1.858318121,-0.75164785,0.35983537,-0.138836467,1.957064036,-0.161171338,0.507480027,3.225390631,1.460871497,1.585041799,1.713000123,1.610382383,1.466596457,-1.323642118,-0.09594234,0.553917765,-0.383760545,-0.48073272,0.521485853,0.326069578,0.228091876,0.902553043,0.993125664,-0.965070926,-0.987732961,1
-0.743591941,1.076633317,0.041770332,0.565240859,0.08155772,0.807747437,0.156798605,0.456690762,0.112412119,0.271510984,0.421320253,0.872744039,0.759296612,1.165917276,0.117795525,0.624713306,0.420787341,1.176295369,-0.454676391,1.609693004,0.189298222,0.990737561,0.543827934,1.867774309,-0.880080205,0.431614582,-0.095484355,0.353947227,-0.404341084,-0.268977439,3.213180692,1.65623995,1.450271148,6.749755585,1.189862463,1.373804606,1.297943383,-0.241363935,0.142505678,2.0614311,-0.038455606,0.002996259,-0.738898317,-0.774159867,0.603673735,-0.245949828,0.403288044,-0.86994314,1
-0.712019106,0.508952697,0.242145496,0.307727439,0.017200911,1.514682868,0.141250819,0.303892184,0.196554118,0.18126916,0.272616849,0.186934402,0.725344697,0.589651837,0.309390726,0.355303173,0.267662137,1.525716514,-0.477393796,0.835718663,0.48151752,0.487059086,0.395447859,1.69083594,-0.888433045,0.125608669,-0.062036853,0.060042713,-0.311596552,1.212113609,3.15491137,1.285597083,1.991793147,1.372547641,1.7348842,3.882577093,0.780977937,-0.182139618,-0.420435008,-0.30845418,0.19680938,-1.212394186,-0.675104214,-0.888639367,0.931747334,0.068020595,-0.340228081,-0.713532758,1
-0.612949775,0.680287601,0.262380888,0.462548925,0.021565324,1.383556767,0.134105138,0.29451115,0.134183059,0.133518753,0.192877273,0.493065867,0.626874985,0.738957756,0.293476779,0.480692912,0.190206834,1.465475595,-0.467912664,1.133458128,0.422277066,0.660896361,0.286575097,2.055636356,-0.837938968,0.349474069,0.084504282,0.333021273,-0.178871829,0.761728712,3.301766619,2.398430865,1.562493531,2.201315426,1.42448088,1.952812719,-1.043566032,0.5808298,-0.132760102,0.318264882,0.347666662,0.121826677,-0.371270227,-0.776321493,0.663002005,-0.649805647,0.322982895,-0.898605411,1
-0.638254212,1.840539033,0.189064571,0.168201392,0.378648457,1.564987448,0.23711054,0.205879802,0.17855873,0.291728116,0.119685699,0.732380556,0.67922087,1.851560144,0.257591349,0.33165161,0.396391642,1.721659589,-0.340189298,2.082995642,0.393195023,0.540367527,0.469213079,2.536301851,-0.949500493,1.562122935,-0.013068813,-0.215595001,0.176102844,0.861313494,1.538789196,2.24328091,1.181670171,1.507775806,4.882058801,1.320331671,-0.078626123,-0.383597514,0.026540128,-0.08778146,-1.6025695,0.359317196,-0.576914161,-0.773157552,0.013479498,0.028797726,-0.949443354,-0.270228768,1
-0.748480239,2.069507659,0.262456528,0.224125816,0.155625727,1.168145073,0.11839994,0.227178253,0.157563037,0.524771078,0.076254069,0.790576031,0.757416974,2.081443612,0.304493834,0.560893643,0.172631002,1.401632246,-0.605803042,2.322395515,0.47224737,0.976478979,0.230277892,2.055196172,-0.904717162,1.748196998,0.073525973,-0.394410234,0.046502932,0.146951954,3.669506881,1.5123206,1.450170853,1.60635476,1.481356149,1.366459708,0.514953525,-0.267858188,0.179052528,0.198600844,-0.429083415,-0.213102831,-0.680822521,-0.806791366,0.954274049,0.388981506,-0.764276884,-0.857256069,0
-0.503297655,1.665055998,0.361025401,0.789779209,0.018112526,1.464480831,0.138954745,0.277121074,0.208535263,0.402120431,0.138381941,0.335944296,0.521387201,1.687049413,0.414833482,0.882600706,0.136790507,1.501015767,-0.293013856,2.081063066,0.586654847,1.117844565,0.233305161,1.661008291,-0.626610103,1.355686104,0.056684057,0.146352854,-0.117752371,0.877116871,1.63501988,2.143301558,1.583197789,1.798500206,2.845316531,5.52011746,0.637353967,0.492046114,-0.422124483,-0.759425144,0.860545239,-1.908163303,-0.631722318,-0.981491249,0.725742223,-0.472776488,-0.307724812,-0.55511928,1
-0.397946442,1.751540511,0.331287752,0.838199067,0.28766489,0.740809915,0.200884086,0.433996453,0.200259964,0.30084521,0.447485634,0.576480972,0.443961271,1.802418643,0.385034369,0.888518544,0.52438988,0.931577387,-0.148932746,2.348057623,0.627521759,1.140248837,0.692021255,1.429940902,-0.682929818,1.356121457,0.093293996,0.326598989,-0.41945853,0.010167831,1.694641626,1.386191236,1.700625575,3.054906498,1.76554745,1.374825582,-0.210217672,0.428752037,0.250994669,-1.028689027,-0.674640492,-0.104978785,-0.781238429,-0.980772306,0.692207965,-0.579540726,0.281903112,-0.880224976,1
-0.292573033,1.5320214,0.385478158,0.111709415,0.202724928,1.092887686,0.089409458,0.218921047,0.220944532,0.395297211,0.285687945,0.4809491,0.305406727,1.546964427,0.442105459,0.403098602,0.345615819,1.190152532,-0.181776158,1.779104184,0.594558269,0.583481894,0.412844749,1.609112259,-0.417194666,1.218495081,0.016954122,-0.395436483,-0.302283081,0.472976582,1.568471164,2.162043928,2.049187304,1.381792747,2.875450757,1.305438752,-0.236018064,-0.451968918,-0.805713802,-0.11788966,-1.172230186,-0.159930516,-0.604061439,-0.26803427,0.756760279,0.293987668,-0.745323995,-0.742946197,1
-0.404797148,1.320840479,0.240298629,1.153808185,-0.136060551,1.046193181,0.124574906,0.169054311,0.093970699,0.420154671,0.205306343,0.208383302,0.422798867,1.331185846,0.257333837,1.225047786,0.242852096,1.06593003,-0.245061749,1.514433711,0.318649477,1.852595782,0.202610804,1.341027641,-0.551348799,1.062689822,0.081777694,0.812593721,-0.335338981,0.821523164,1.423446156,1.79453867,3.439321539,6.276003203,3.281166522,2.320172093,0.065284444,-0.388518194,-1.223543088,1.986294442,1.065692534,0.118692812,0.402566321,0.130858892,0.839574411,-0.11030964,-0.688019783,0.491348516,1
-0.438181202,0.999221543,0.196924676,3.330896548,-0.094517528,-0.527544168,0.099148581,0.183433689,0.375420648,0.225397705,0.255240528,0.269171672,0.448820665,1.015256467,0.417231787,3.338209666,0.267348801,0.589794967,-0.303981424,1.257986564,0.712210966,3.541062085,0.364189584,-0.080725639,-0.568447025,0.807501692,-0.195329542,2.973813762,-0.298815449,-0.752444364,1.716181499,1.447161126,1.438575392,2.822769135,3.645047833,5.436136969,0.097191709,0.355605446,0.363423891,-0.892112726,1.390932996,1.679481089,-0.245372761,-0.445548921,-0.688738698,-0.528852331,-0.862461844,0.478372312,1
-0.471837871,0.704618416,0.314758083,3.04929559,0.310875144,-0.406474824,0.085168562,0.426544768,0.212692107,0.256596087,0.453938296,0.496591111,0.479160216,0.81923741,0.377493134,3.059642379,0.542642546,0.634003474,-0.351126459,1.07462799,0.629423522,3.312553883,0.68856358,0.258942536,-0.568418008,0.019673939,0.078891168,2.633228774,-0.44298535,-0.96974742,1.551653888,1.834160132,1.72984099,3.48874442,2.097248454,2.819410891,0.331194631,-0.769035651,0.378065422,-1.040465681,-0.834908079,0.604103569,-0.817868423,-0.626372547,0.450677134,0.844634439,-0.727320565,-0.31810199,1
-0.716197303,1.082824513,0.478843539,1.870472001,0.35554306,0.799089123,0.1392481,0.48790672,0.266187741,0.108688841,0.577465291,0.604544603,0.729076819,1.183655261,0.545263984,1.873501065,0.668235276,0.994685194,-0.555948541,1.44574334,0.696371599,2.031037538,0.877161809,1.279840724,-0.914623766,0.210533483,0.006824671,1.772689955,-0.53412592,-0.255977048,1.592776926,2.824355621,3.666629687,7.004064408,1.665589777,2.361227851,-0.337818316,-1.19265276,-1.368512985,1.597086501,-0.60853903,-1.006452127,-0.66331886,-0.017998646,-0.022382891,-0.716873471,0.509564458,-0.665436397,0
-0.57335149,0.624646683,-0.066433737,0.943168148,0.079776595,0.976616916,0.188018032,0.495843532,0.140993752,0.2875821,0.504590358,0.82280924,0.602219794,0.791334224,0.153288975,0.98435841,0.500790652,1.266378713,-0.297438848,1.25232491,0.146588916,1.302074668,0.826094095,1.780052723,-0.747585649,0.020455924,-0.22435646,0.526751108,-0.485383576,-0.268279183,1.517518406,1.387909324,1.806076926,2.310977973,1.653974624,1.629406488,0.56230618,0.025260946,0.408225698,-0.114823376,0.336862511,-0.487276073,0.277352379,-0.781181096,0.249226273,0.44516321,-0.819814286,-0.842632513,1
-0.679989698,0.788270699,0.140228945,0.697139926,0.236646232,1.039368575,0.156349798,0.387481081,0.056173772,0.479702353,0.271064611,0.159569915,0.697031878,0.874932351,0.150643387,0.84078169,0.355722394,1.051061887,-0.478185664,1.2708366,0.20179242,1.291031666,0.524038003,1.31590754,-0.883531108,0.340667968,0.062812418,0.071335782,-0.170461235,0.922501967,1.544047268,1.310247254,1.445584041,1.473792558,1.637813869,4.734503774,-0.020712842,0.080170908,-0.283642167,-0.022534335,-0.43108771,1.647383352,-0.732708607,-0.895618071,0.421659574,0.953491766,0.231050387,0.408930492,1
-0.712926788,0.680049828,0.233260096,-0.003415461,0.335573693,1.099667589,0.16627951,0.456799243,0.171796103,0.26868327,0.229624034,0.290533251,0.731305357,0.814117127,0.287651903,0.263276921,0.404014619,1.135914607,-0.444923296,1.185733312,0.419461401,0.343331828,0.498615,1.380745438,-0.912517258,0.029801471,-0.034580663,-0.323373882,-0.078998573,0.690594056,2.093762245,1.560357641,1.81752018,1.400569511,3.173168187,1.480754508,0.446106644,-0.312888215,-0.50426678,0.103652878,-1.299843036,-0.467607811,-0.686417557,-0.903470478,0.91393007,0.560807515,-0.823790056,-0.419053731,1
-0.775828026,0.307462593,0.133143918,-0.080826031,0.214266673,1.35327729,0.178706559,0.323360009,0.086273291,0.210529083,0.306286309,0.474043281,0.795341259,0.441488928,0.157710686,0.221545576,0.368739825,1.430764752,-0.505595288,0.649958012,0.193438079,0.262810684,0.650776671,1.9294369,-0.975781565,-0.118829746,-0.018579211,-0.258634673,-0.141432821,0.744303749,1.985280067,1.367372847,3.268979499,1.904853901,1.560809836,1.402571076,0.478299118,-0.260808211,-1.260029797,0.781428088,0.223352305,-0.03816494,-0.966543794,-0.346301225,0.206194826,0.937599231,-0.414346421,-0.564499151,0
-0.631353736,0.064480238,-0.122615145,0.482240393,0.061550554,1.157685799,0.06202787,0.260801799,0.288458925,0.24266617,0.395473727,0.586894736,0.634272101,0.263542361,0.308082267,0.537668291,0.392341638,1.292634528,-0.547708465,0.434279934,0.275336562,0.822279433,0.660955424,2.042540706,-0.705411921,-0.235591564,-0.433906908,0.234001665,-0.368428208,0.641790836,4.108621863,1.929122106,1.430546382,1.433493219,1.708005922,1.58381176,-0.595823804,0.35089797,0.291719766,0.37755535,0.428984262,0.573333897,-0.368990814,-0.463364841,0.249128493,-0.906174301,0.121575565,-0.382385938,1
-0.678743221,0.468143972,0.307944514,0.415163241,0.139585896,1.327625169,0.130377146,0.141127797,0.090703911,0.120532708,0.053615294,0.527025052,0.690659563,0.488138455,0.320511989,0.431633554,0.149143683,1.424511769,-0.518319648,0.683484228,0.449498403,0.529351372,0.216932873,2.036148689,-0.859900166,0.308052176,0.198824446,0.234316685,0.092321442,0.683270616,1.60980423,4.431094723,2.300606383,2.340984471,1.481918297,1.507971156,-0.190209098,1.165593137,0.443031492,-0.742752246,0.547980165,0.087861937,0.44419398,-0.446846565,0.488816081,-0.07547583,-0.942518775,0.077100098,1
-0.541059102,1.180281618,0.351945852,-0.05427108,0.370429534,1.471249963,0.149445718,0.327331792,0.174076251,0.184280356,0.156211528,0.47394158,0.560522625,1.22308011,0.391096308,0.188537078,0.400804191,1.542793651,-0.310378701,1.415696751,0.486976369,0.18697153,0.546619069,2.183494133,-0.660751692,0.59689455,0.064986516,-0.296857037,0.144941096,1.022612854,1.714285513,3.03538166,1.95118378,1.572417585,1.64125931,1.628590751,0.732284163,-1.223015544,-0.81215641,-0.055179853,-0.296154602,0.594071762,-0.833062082,-0.992105084,0.876741216,-0.142362216,-0.571206219,-0.711036512,1
-0.455119933,1.316149353,0.247929163,0.640233205,-0.025368055,1.516423123,0.047331671,0.508471134,0.189229352,0.457346416,0.055451729,0.57302319,0.457476589,1.407284725,0.309587318,0.781471479,0.059961961,1.61702209,-0.370785594,1.749844222,0.447109718,1.432661609,0.056156582,2.009923145,-0.487890934,0.493989135,-0.018658799,0.28496294,-0.081930941,0.530297097,5.117788091,1.854919894,2.083805145,2.439237646,5.338415251,3.352367986,1.800734385,-0.733526949,-0.5124788,1.028453453,1.506283375,-1.197073783,-0.357027353,-0.793850031,0.436890844,0.075485209,-0.871998476,-0.414859474,0
-0.262071553,1.498456126,-0.012589321,2.552798824,0.033374376,0.002529101,0.24918455,0.168937841,0.216166718,0.369318402,0.0844485,0.211715009,0.358176941,1.507570614,0.212173088,2.578317683,0.089219595,0.207452914,0.051682444,1.726260564,0.212217905,2.820358139,0.179063459,0.217130905,-0.579337838,1.296578145,-0.289295433,1.899176879,-0.006489008,-0.273116234,1.432150353,1.498695419,1.281327872,3.091928961,6.590238882,1.289688213,0.045560667,0.122734387,-0.245016159,-1.24625775,2.187734763,-0.219977672,-0.658900004,-0.948601325,0.41331666,0.298317576,0.686334043,0.486800187,1
-0.586347734,0.81228123,0.106495089,3.585068163,0.206372242,-0.411614712,0.099212396,0.956345329,0.11268276,0.274584802,0.162095873,0.258957424,0.594350941,1.240086017,0.153397237,3.59514877,0.26041039,0.483532068,-0.459422344,1.807803447,0.254468711,3.880396522,0.404762955,-0.015913891,-0.733136989,-0.381855265,0.003091099,3.152220443,0.011564464,-0.719393155,2.209958724,1.260631828,1.299634979,3.312181556,1.340127751,2.50952537,-0.27690698,-0.184360458,0.367956677,-0.943763247,0.057740516,0.554124815,0.133365779,-0.146043347,0.91718425,-0.138205021,-0.992562507,0.085775519,1
-0.674675538,-0.030044773,-0.206564153,2.432350963,0.51421016,0.456342457,0.066027692,0.212216482,0.204386499,0.206385686,0.175907542,0.236655035,0.677770132,0.210088291,0.287700603,2.440742194,0.542326298,0.511872855,-0.559797028,0.18745306,-0.023432736,2.727274538,0.710099113,0.778584299,-0.748680278,-0.369814655,-0.535896199,2.232817582,0.267522425,0.202501457,2.775415604,2.960657378,1.84269069,6.281418142,1.509532583,1.474118837,0.82023881,-0.896538054,-0.741143788,1.765471524,-0.260561605,0.269596983,-0.648902482,-0.884675679,0.792131366,-0.303751348,-0.676927071,-0.372980834,1
-0.73492066,-0.499503305,-0.029404772,1.418014091,-0.029252193,0.783206674,0.077667753,0.31707416,0.236774255,0.735809291,0.325026622,0.146674952,0.738850029,0.588233061,0.233846545,1.590761661,0.319800412,0.796282421,-0.593779548,-0.126277689,0.191902829,2.336023592,0.365873003,0.912120893,-0.794271332,-0.888977209,-0.444279462,0.659731547,-0.428653527,0.52778518,4.067285429,1.280969301,2.816227144,1.229699452,1.346337483,3.562723788,1.579942076,-0.075390026,-1.063584932,0.177599947,-0.017668546,-1.151622719,-0.328042617,-0.85526302,0.742776764,-0.676865847,-0.770838069,0.177710382,0
-0.507022345,0.419787399,0.210014461,0.469408079,0.318924018,1.704463423,0.117201081,0.439411319,0.080639616,0.316793023,0.129307612,0.254825973,0.51986374,0.601315621,0.224385186,0.562749901,0.343167844,1.722653298,-0.376767043,1.004079527,0.296441412,0.678714989,0.476084738,1.949287237,-0.678996367,-0.06023606,0.105325639,-0.10864145,0.165604234,1.293178881,1.643716171,1.388652825,1.306961459,2.793610092,1.305839793,2.57248353,-0.379791117,0.225373768,-0.175699378,-1.233576148,0.024794657,-0.838225193,-0.606162565,-0.650794857,0.940833539,0.268355126,-0.284423202,-0.865477845,1
-0.621340718,0.913078421,0.123613384,0.096576529,0.241893932,1.140058488,0.107464445,0.3734864,0.125273341,0.126462192,0.218674518,0.457849013,0.630199136,0.98367912,0.174200868,0.157098709,0.32313848,1.225142459,-0.503609233,1.349133111,0.27879675,0.198138159,0.528390833,1.775893693,-0.765940439,0.486752162,-0.035588744,-0.127794634,0.017898624,0.633829221,1.420303884,1.207229929,1.408475361,2.946791217,1.307814398,1.475616256,-0.304611655,0.022339845,-0.067522793,-1.16183793,0.270104614,0.266943333,-0.955387265,-0.4147008,0.306993954,-0.649769917,-0.092627763,-0.627652238,1
-0.479632302,0.829893308,-0.004411189,0.19452953,0.282426782,0.7691212,0.112532496,0.373405495,0.210939946,0.1138854,0.134568682,0.392489971,0.492142424,0.906960473,0.206725163,0.224260623,0.311687773,0.859903403,-0.326511656,1.176261286,0.247714519,0.317498065,0.426482396,1.440637639,-0.613032584,0.209686711,-0.236979648,0.035607594,0.079330217,0.412247283,1.504348709,2.073840777,1.219673599,1.496252525,1.730889167,3.166306603,0.224110413,-0.756162152,0.103073299,-0.327824195,-0.443182626,1.11829478,-0.837426271,-0.76940517,0.611486734,0.425581521,-0.669014323,-0.928112346,1
-0.480039556,0.418366538,-0.001886924,-0.113588403,0.132637626,1.363850377,0.052591505,0.175203952,0.130269818,0.354495334,0.105326354,0.914241445,0.482797273,0.452215799,0.12765178,0.365434795,0.168055452,1.631714367,-0.420353972,0.636856152,0.113699293,0.292489199,0.236083697,2.349671636,-0.55426972,0.174197176,-0.220215603,-0.582415158,-0.008012092,0.052237533,2.956542908,1.609447656,3.137952256,1.401008931,1.318405033,1.551291261,0.128534474,-0.096670711,-1.107599937,-0.202629551,-0.307086397,-0.357013728,-0.417436963,-0.46497103,-0.204876053,0.075931302,-0.781035441,-0.653130436,1
-0.475975375,-0.04449204,0.112090836,-0.129058653,0.026244189,1.351382566,0.104185608,0.472133649,0.272916497,0.340737925,0.190843909,0.49507684,0.486798739,0.464729294,0.289945569,0.357930686,0.188820812,1.435803564,-0.313224952,0.481222455,0.366117984,0.326933711,0.313296431,1.86730206,-0.562356982,-0.658804347,-0.31082197,-0.496936625,-0.159863254,0.495305838,1.777721523,1.346163166,1.699630881,1.428560985,2.61190078,3.810929516,0.77199705,-0.17057304,-0.643891207,0.255033274,0.777823382,-1.24193721,-0.258744647,-0.979976954,0.309248247,0.852981301,-0.474793259,-0.165416159,1
-0.509263397,0.431942645,0.108376453,0.853179445,-0.069304647,1.528241677,0.085335101,0.197165757,0.170475814,0.605410807,0.493534318,0.311635506,0.516081392,0.473174186,0.199110468,1.039122957,0.488504055,1.558446227,-0.390138015,0.728934272,0.333686909,1.377835229,0.60216032,1.961054862,-0.598573065,0.22642542,-0.107363498,-0.189443621,-0.57772981,1.133599167,1.475214153,3.810977775,1.502297943,2.759089896,1.408330599,1.613455699,0.343006002,1.089247606,-0.015570171,-1.032559823,0.352964639,0.029107598,-0.760308792,-0.935259642,0.762042323,0.535823587,-0.421114572,0.432110262,1
-0.549032218,0.70337801,0.013309923,0.567241655,0.597874429,1.064155767,0.221436112,0.383976488,0.350052754,0.663570068,0.422368957,0.43566043,0.590346483,0.79767227,0.343238412,0.862829833,0.727126913,1.146575556,-0.240320097,1.075487348,0.365751279,1.149114416,0.984857762,1.674460073,-0.776136772,0.063044707,-0.41590999,-0.479397077,-0.092725633,0.533137751,1.421606836,2.48308189,1.195145684,1.752248013,2.186220152,1.595408801,0.417148581,-0.835032881,-0.173542005,-0.698873825,-0.784857451,0.159321604,-0.842137456,-0.935846552,0.862046178,0.345772704,-0.838298384,-0.692973844,1
-0.44180258,0.104223586,0.076475026,1.538265102,0.01552306,0.706095966,0.091210933,0.162786049,0.139635874,0.524794121,0.525494086,0.310256604,0.450750681,0.190530527,0.156737614,1.621928494,0.515110899,0.768752436,-0.318733496,0.289529963,0.241313109,2.445465473,0.722129342,1.199751392,-0.566103,-0.130065365,-0.121786736,1.160190545,-0.534092796,0.385880718,1.741731909,1.590819349,2.130618416,2.774234471,1.374287164,1.908283418,-0.003698503,-0.28725676,-0.358547097,1.113706812,0.300889879,0.631664583,0.881951311,0.447114001,0.655127508,0.899593089,-0.692599429,-0.8119519,1
-0.38224955,-0.113878068,-0.061720686,3.089755177,0.121694425,0.467938802,0.192978953,0.398539996,0.137089372,0.466279416,0.319689834,0.401760423,0.426457453,0.406754198,0.147821511,3.123348666,0.336040265,0.611491376,-0.15188151,0.549794084,0.082451592,3.512213446,0.619810414,0.99941288,-0.61787979,-0.50808653,-0.244094631,2.321360356,-0.185286257,-0.066161565,1.32141043,2.781003226,1.395663784,1.977067262,1.814977009,1.573711673,-0.047807796,0.899854356,-0.236492914,-0.734714599,0.6057864,0.097164463,-0.609780184,-0.890974618,0.642470795,0.328063209,0.79901769,-0.214510217,1
